"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:1903046","meiotic cell cycle process",145,-0.80099227334467,-2.53871047485378,0.0192307692307692,0.0701841359773371,0.0413746831668406,659,"tags=35%, list=5%, signal=34%","348235/7283/5889/675/84930/4603/55706/57697/2956/23310/63979/1164/3619/1909/994/29781/9918/146956/80010/10635/25788/9700/9319/29893/83990/5888/993/220134/81930/11130/6790/26271/9133/9134/10051/9232/2177/259266/2175/221150/995/151648/7272/7153/8438/5347/23397/10403/57082/83540/991"
"GO:0006310","DNA recombination",285,-0.71985807714259,-2.53283403566571,0.0175438596491228,0.0701841359773371,0.0413746831668406,992,"tags=35%, list=8%, signal=33%","3329/84542/83695/55719/115004/10459/51377/4292/27301/80198/55183/6929/10445/79677/2547/7155/23028/84250/119392/8607/6117/23137/27336/7520/10856/23347/51444/6119/5889/675/4436/22976/2521/6502/708/4841/55135/11073/78995/64710/57697/86/54780/2956/7517/165918/7515/6421/55159/4796/142/63979/55010/4175/348654/3146/9401/2187/55345/3838/79000/84296/2237/4172/146956/80010/10635/253714/84515/7468/3014/3149/8317/4173/25788/7516/580/4171/9319/672/29893/83990/8914/5888/4174/4176/29128/55086/641/2177/10721/51659/3148/8318/7153/8438/5347/79915/9156"
"GO:0000725","recombinational repair",178,-0.766241860104019,-2.52782950648038,0.0188679245283019,0.0701841359773371,0.0413746831668406,1067,"tags=42%, list=8%, signal=39%","3276/6944/83695/55719/115004/10459/80198/55183/79677/2547/23028/84250/119392/8607/6117/23137/27336/7520/10856/23347/51444/6119/5889/675/2521/6502/708/55135/11073/78995/64710/57697/86/54780/7517/7515/6421/55159/4796/142/63979/55010/4175/348654/9401/2187/55345/79000/84296/2237/4172/80010/10635/253714/84515/3014/8317/4173/25788/7516/4171/672/8914/5888/4174/4176/29128/55086/641/10721/51659/8318/8438/5347"
"GO:0044770","cell cycle phase transition",478,-0.683134022982633,-2.52576961265097,0.0169491525423729,0.0701841359773371,0.0413746831668406,1412,"tags=34%, list=11%, signal=32%","2059/1032/57646/5591/51692/27339/1977/9088/7175/54623/10983/4781/4863/26060/55904/9184/54619/596/51776/1027/55755/79621/25959/6603/149420/6419/6152/23376/57805/6597/29117/83695/8883/6602/10459/11331/996/29997/9183/80198/55193/8899/51143/84126/6929/55920/57695/4869/6599/23137/7027/10657/6598/5889/675/4436/22976/988/84930/9656/54962/6502/84142/91607/11073/163786/86/7517/84444/5087/1104/25896/54908/55159/8193/7465/90381/1869/80174/5569/27338/27085/55835/348654/6240/55055/29980/1164/5426/6909/3619/9735/1163/994/1017/146956/3014/899/6491/8317/144455/9700/5933/113130/580/1763/6241/9319/672/2146/83990/10926/8914/5888/993/220134/9928/83903/9833/983/1033/11130/6790/2305/26271/9133/4085/4998/11065/81620/79968/9134/51514/81610/990/641/128239/891/10460/147841/2177/699/701/63967/332/221150/995/8318/1063/7272/54443/55143/5347/890/79915/1031/1062/10403/57405/9787/57082/83540/9212/991"
"GO:0051052","regulation of DNA metabolic process",443,-0.686415398325486,-2.50631913002553,0.0163934426229508,0.0701841359773371,0.0413746831668406,1575,"tags=37%, list=12%, signal=34%","112869/57162/11232/4361/56943/8295/7270/8091/64769/56893/54984/10728/7203/7486/6188/56941/55671/3980/5591/23244/8467/8464/11143/54552/8089/25792/25913/1027/10694/7334/10574/6603/6419/117143/3276/6944/92345/6597/11284/29117/55719/27097/6602/115004/10459/51377/4292/22948/55183/55193/84126/55578/10445/3320/317/57695/79677/11124/1660/7155/23028/84250/10575/3183/79596/8607/6599/79075/23137/908/4968/7520/2736/1736/3192/7027/11177/10856/23347/2271/6598/6950/65057/23450/54107/4436/10155/22976/5394/10576/54962/2521/6502/708/4216/84142/91607/55135/64710/6877/86/54780/2956/167227/165918/7515/9126/8193/7465/142/90381/3181/80174/63979/55010/5982/3178/4175/5111/63922/5985/3184/3146/2187/1663/1017/3838/79000/7913/7398/4172/10635/7468/3014/8317/4173/5983/144455/580/1763/4171/672/10926/8914/5888/993/5984/983/4174/4176/2305/26271/51053/81620/3082/55086/990/641/10721/157570/5347/890/79733/79915/4751/9212"
"GO:0044772","mitotic cell cycle phase transition",389,-0.691147723927312,-2.49523807855677,0.0175438596491228,0.0701841359773371,0.0413746831668406,1326,"tags=33%, list=10%, signal=31%","1977/9088/7175/10983/4781/26060/55904/9184/54619/596/51776/1027/55755/79621/25959/6603/149420/6152/6597/29117/8883/6602/10459/11331/996/29997/9183/55193/8899/51143/6929/55920/57695/6599/23137/7027/10657/6598/5889/84930/6502/84142/91607/11073/163786/86/7517/5087/1104/54908/55159/8193/7465/90381/1869/80174/5569/27338/27085/55835/348654/6240/55055/29980/1164/5426/3619/9735/1163/994/1017/899/6491/8317/144455/9700/5933/113130/580/6241/9319/672/2146/10926/993/220134/9928/83903/9833/983/1033/11130/6790/2305/26271/9133/4085/4998/11065/9134/51514/990/641/128239/891/10460/147841/699/701/63967/332/221150/995/1063/7272/54443/55143/5347/890/79915/1031/1062/10403/57405/9787/57082/83540/9212/991"
"GO:0006302","double-strand break repair",295,-0.738104317079101,-2.49498737749154,0.0192307692307692,0.0701841359773371,0.0413746831668406,1589,"tags=44%, list=12%, signal=39%","5932/57162/4361/8295/8091/64769/56893/7486/56941/55671/1653/3980/5591/27339/7156/8089/25913/7334/6603/6419/3276/6944/6597/11284/29117/83695/55719/6602/115004/10459/4292/80198/5536/55183/55193/84126/286257/79677/2547/7155/23028/84250/119392/8607/6117/6599/23137/54969/27336/4968/7520/10038/10856/23347/51444/6119/2271/6598/5889/675/4436/2521/6502/708/84142/55135/11073/64710/57697/86/54780/7517/165918/64858/7515/55775/6421/55159/8193/4796/142/63979/55010/4175/348654/3146/9401/2187/1663/5422/55345/79000/84296/7913/2237/4172/146956/80010/10635/253714/84515/7468/3014/8317/4173/25788/113130/7516/1763/4171/9319/672/83990/8914/5888/4174/4176/2305/29128/55086/641/2177/10721/51659/3148/8318/157570/8438/5347"
"GO:0000724","double-strand break repair via homologous recombination",173,-0.759971008510194,-2.49037709825564,0.0185185185185185,0.0701841359773371,0.0413746831668406,1067,"tags=40%, list=8%, signal=37%","3276/6944/55719/115004/10459/80198/55183/79677/23028/84250/119392/8607/6117/23137/27336/10856/23347/51444/6119/5889/675/2521/6502/708/55135/11073/64710/57697/86/54780/7517/7515/6421/55159/4796/142/63979/55010/4175/348654/9401/2187/79000/84296/2237/4172/80010/10635/253714/84515/3014/8317/4173/25788/7516/4171/672/8914/5888/4174/4176/29128/55086/641/10721/51659/8318/8438/5347"
"GO:0051225","spindle assembly",125,-0.789783214281913,-2.47917173760625,0.0161290322580645,0.0701841359773371,0.0413746831668406,1476,"tags=49%, list=11%, signal=44%","26065/29901/6188/79643/27229/8086/54801/7175/729440/10735/126731/54930/10426/55142/56647/4292/3837/348235/3192/10274/79598/203068/84142/440145/55125/163786/1104/23354/9126/8243/115106/79441/55835/3619/93323/6491/9493/29127/220134/6790/26271/9133/29899/9055/29128/22974/3832/259266/56992/332/221150/10615/55143/5347/4751/10403/4605/24137/3833/9212/991"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis",153,-0.794146383118209,-2.47679080309481,0.0175438596491228,0.0701841359773371,0.0413746831668406,1359,"tags=46%, list=10%, signal=42%","8086/8480/7175/729440/10735/126731/89958/55755/55726/10726/5116/9793/56647/9183/83541/3837/84080/7283/3192/10274/79598/54820/84142/440145/23636/55125/163786/1104/54908/9126/8243/79187/55835/3619/84722/64946/6491/9700/1058/79866/9493/29127/284403/983/6790/4085/29899/9055/29128/22974/891/3832/10460/56992/332/7272/55143/5347/4751/1062/3925/10403/4605/57405/9787/24137/3833/83540/9212/991"
"GO:0045930","negative regulation of mitotic cell cycle",205,-0.715921656264656,-2.46323824349875,0.0196078431372549,0.0701841359773371,0.0413746831668406,539,"tags=34%, list=4%, signal=33%","9184/596/51776/1027/55755/25959/149420/6419/10950/29117/8883/10459/29997/9183/80198/8899/51143/4436/9656/54962/84142/91607/11073/7517/54908/55159/7465/90381/27085/348654/55055/29980/3619/9735/1017/146956/144455/5933/580/9319/672/2146/220134/83903/983/11130/26271/4085/4998/51514/990/641/891/147841/2177/699/701/63967/332/221150/1063/7272/55143/5347/10403/57405/57082/83540/9212/991"
"GO:0006275","regulation of DNA replication",108,-0.793229900905392,-2.46218018641327,0.0192307692307692,0.0701841359773371,0.0413746831668406,921,"tags=41%, list=7%, signal=38%","51377/10445/57695/11124/1660/79596/8607/79075/2736/11177/10856/54107/54962/91607/64710/86/9126/7465/90381/80174/4175/5111/1017/4172/8317/4173/144455/1763/4171/10926/8914/993/983/4174/4176/26271/51053/81620/990/641/157570/890/79733/79915"
"GO:0007052","mitotic spindle organization",125,-0.811240718655021,-2.45377922381791,0.0169491525423729,0.0701841359773371,0.0413746831668406,649,"tags=38%, list=5%, signal=36%","7283/3192/10274/79598/84142/440145/23636/55125/163786/1104/9126/8243/79187/55835/3619/84722/64946/6491/79866/9493/29127/284403/6790/29899/9055/29128/22974/891/3832/10460/56992/332/7272/55143/5347/4751/1062/3925/10403/4605/57405/9787/24137/3833/83540/9212/991"
"GO:0051054","positive regulation of DNA metabolic process",263,-0.69504003300752,-2.4200143892239,0.0181818181818182,0.0701841359773371,0.0413746831668406,1630,"tags=41%, list=12%, signal=36%","55929/51010/57162/11232/4361/8295/64769/10728/7203/7486/6188/56941/5591/8467/11143/8089/25792/25913/1027/10694/7334/10574/6603/6419/3276/6944/92345/6597/11284/29117/55719/6602/10459/51377/4292/22948/55183/55193/10445/3320/11124/1660/7155/84250/10575/8607/6599/79075/908/2736/1736/11177/10856/23347/2271/6598/6950/65057/4436/10155/22976/10576/2521/6502/4216/84142/55135/86/165918/7515/8193/7465/142/3181/80174/5982/3178/5111/63922/5985/3184/3146/2187/1663/1017/7398/10635/7468/3014/8317/5983/144455/1763/672/10926/8914/993/5984/983/2305/81620/3082/890/79733/79915/4751/9212"
"GO:0045786","negative regulation of cell cycle",336,-0.678212094310222,-2.40719107675955,0.0192307692307692,0.0701841359773371,0.0413746831668406,1589,"tags=34%, list=12%, signal=31%","5932/23513/5810/406948/9675/4361/5925/54984/9555/1032/57646/5591/27339/10527/9088/7175/8467/9184/596/51776/1027/55755/79621/25959/149420/6419/10950/23376/57805/29117/83695/8883/10459/29997/9183/80198/8899/51143/84126/4869/7026/675/4436/988/9656/54962/84142/91607/11073/10432/7517/84444/25896/54908/55159/7465/90381/1869/27085/348654/55055/29980/3619/9735/1017/6839/146956/3014/899/144455/9700/5933/580/1763/9319/672/2146/83990/8914/5888/220134/83903/983/11130/26271/4085/4998/51053/81620/79968/51514/990/641/891/147841/2177/699/701/63967/332/221150/8318/1063/7272/55143/5347/79733/4751/10403/57405/57082/83540/9212/991"
"GO:0140694","membraneless organelle assembly",356,-0.667104472203058,-2.35152271190162,0.0185185185185185,0.0701841359773371,0.0413746831668406,1488,"tags=34%, list=11%, signal=31%","6209/26065/201254/29901/6188/79643/23195/27229/5591/8086/54801/7175/22907/729440/10735/126731/4478/54930/1874/55755/10426/1965/6152/64793/51001/55142/85459/6624/10910/29883/51081/56647/55299/55269/4292/29997/84154/3837/27161/51154/116840/6125/51116/23246/4869/3921/64745/83939/6193/57472/7520/348235/3192/10274/7840/79598/25914/7072/79003/203068/9738/2521/708/84142/440145/23636/55125/163786/10432/1104/23354/9126/9662/81624/8243/115106/79441/7430/55835/3619/64105/9735/1017/93323/64946/6491/672/1058/9493/29127/220134/22995/284403/6790/26271/9133/29899/9055/29128/22974/10733/3832/259266/56992/387103/332/221150/1063/54443/10615/55143/5347/4751/1062/10403/4605/9787/24137/3833/9212/991"
"GO:0007098","centrosome cycle",128,-0.738670994048196,-2.33112871465797,0.0172413793103448,0.0701841359773371,0.0413746831668406,1217,"tags=45%, list=9%, signal=42%","728642/1070/4682/23411/7846/80817/51199/29901/7514/54801/54930/55755/64793/55142/85459/5108/9793/116840/54875/4869/22994/7840/4957/25914/675/54820/9738/23636/55125/163786/10432/5902/7517/23354/9662/117178/115106/79441/55835/348654/1017/93323/899/6491/7516/9768/672/22995/284403/983/6790/10733/3832/56992/151648/5347/4751/10403"
"GO:0065004","protein-DNA complex assembly",168,-0.685062087369894,-2.31147760947595,0.0163934426229508,0.0701841359773371,0.0413746831668406,1523,"tags=39%, list=12%, signal=35%","5928/5925/23421/9013/201254/9555/2957/8467/1616/112950/1810/50809/5706/257218/6882/7994/9014/7343/23270/10910/6597/83743/129685/4869/11177/25842/11198/79003/8520/6598/5889/54107/64425/23234/6877/401541/6418/54069/10541/29028/3021/79172/6749/55839/64105/3146/9735/64946/3014/10036/4171/4678/1058/5888/8208/55355/55723/2491/51053/81620/387103/3148/8318/1063/1062/9787"
"GO:0045931","positive regulation of mitotic cell cycle",111,-0.740426212428861,-2.30447654867147,0.0192307692307692,0.0701841359773371,0.0413746831668406,638,"tags=27%, list=5%, signal=26%","7027/5889/675/163786/5087/80174/27085/55835/6240/994/6491/8317/9700/113130/6241/993/220134/983/6790/26271/11065/9134/51514/990/891/332/221150/995/9787/991"
"GO:0071824","protein-DNA complex organization",186,-0.678562368187682,-2.29989441829676,0.0166666666666667,0.0701841359773371,0.0413746831668406,1523,"tags=39%, list=12%, signal=35%","5928/5925/23421/9013/201254/9555/2957/8467/1105/1616/112950/1810/50809/5706/9349/6603/257218/6882/7994/9014/7343/23270/10910/6597/83743/6602/129685/4869/6599/11177/25842/11198/79003/8520/6598/5889/54107/64425/23234/6877/401541/6418/54069/10541/29028/3021/79172/6749/55839/64105/3146/9735/64946/3014/3159/10036/4171/4678/1058/5888/8208/55355/55723/2491/51053/81620/387103/3148/8318/1063/1062/9787"
"GO:0031023","microtubule organizing center organization",137,-0.725440759086011,-2.29374804498666,0.0188679245283019,0.0701841359773371,0.0413746831668406,1766,"tags=44%, list=13%, signal=38%","728642/1070/4682/23411/7846/80817/51199/29901/7514/54801/729440/54930/1874/55755/64793/55142/85459/5108/9793/116840/54875/4869/22994/7840/4957/25914/675/54820/9738/23636/55125/163786/10432/5902/7517/23354/9662/117178/115106/79441/55835/348654/1017/93323/899/6491/7516/9768/672/22995/284403/983/6790/10733/3832/56992/151648/5347/4751/10403"
"GO:0031570","DNA integrity checkpoint signaling",118,-0.707911661701264,-2.28415389924657,0.0185185185185185,0.0701841359773371,0.0413746831668406,1384,"tags=39%, list=10%, signal=35%","57646/5591/27339/51776/79621/6419/23376/57805/83695/8883/29997/80198/84126/675/4436/988/9656/54962/84142/11073/84444/25896/55159/90381/1869/29980/1017/146956/3014/580/1763/672/83990/8914/5888/983/4998/81620/79968/51514/990/641/2177/63967/8318/5347"
"GO:0000910","cytokinesis",161,-0.704497774300468,-2.26601326859243,0.0172413793103448,0.0701841359773371,0.0413746831668406,544,"tags=19%, list=4%, signal=19%","675/9738/23636/80179/79187/1894/3619/26586/994/11113/144455/9700/1058/9493/29127/9928/9585/6790/9055/990/128239/10112/332/54443/55143/5347/79733/55165/3925/24137/9212"
"GO:0000723","telomere maintenance",150,-0.707436577172022,-2.26190192512121,0.0178571428571429,0.0701841359773371,0.0413746831668406,1553,"tags=44%, list=12%, signal=39%","4361/3326/54984/10728/7203/7486/5591/328/54552/25913/10694/10574/92345/11284/55719/10459/51377/22948/55183/10445/3320/79677/2547/84250/10575/3183/8607/6117/23137/908/7520/1736/3192/10856/5499/6119/5889/54433/6950/65057/675/5394/10576/4216/55135/86/54780/167227/7517/64858/7515/142/3181/3178/5111/3184/9401/1017/2237/1763/5888/9134/641/4751/9156/9212"
"GO:0022613","ribonucleoprotein complex biogenesis",440,-0.628287687775102,-2.26168771678814,0.0175438596491228,0.0701841359773371,0.0413746831668406,3068,"tags=62%, list=23%, signal=49%","51631/117246/27292/6223/10885/161424/51340/57647/9277/27079/28985/118460/6205/51547/57418/6228/6227/23521/51121/6165/25929/6169/23405/51077/10248/51388/84273/55164/57050/79833/8233/92856/8850/120379/8886/91582/6210/55702/5901/55127/29777/9188/6732/6229/7458/10775/10992/27043/22894/79029/8559/9790/6895/26284/10181/55015/1662/1983/6218/6880/55178/79084/51367/6431/55226/22803/51187/7375/29081/6627/1939/28987/10436/4931/23212/23020/55692/10480/1968/25804/6208/55720/23378/79979/54475/54496/84881/8602/27341/83443/2971/8669/79707/6230/115416/2752/55651/84864/51386/8575/6135/65095/57455/54663/8161/7536/10528/9416/51018/3646/6175/6154/8668/51010/6233/401466/81875/23481/8666/79039/27340/8664/91746/6194/56915/57461/6633/27335/6207/79922/3326/6209/10728/10658/51634/10412/9221/92342/23195/11224/7514/96764/1653/8562/5591/84844/705/27339/8568/9816/26121/22907/51406/54552/64216/51106/10594/10171/23076/11157/30836/6152/285855/9045/22827/81887/6155/6129/9092/51001/23517/51118/25983/10772/6217/10556/92345/11338/10200/56949/51081/55027/6189/9129/10600/83743/55299/79954/10262/29889/9136/8487/6202/29997/6203/10969/6130/9775/84154/50628/10813/8899/6629/84946/51602/27161/51154/3320/6125/26155/55319/84916/1660/10419/51116/2483/6636/23246/26574/6631/4869/3921/4686/8175/64745/83939/10291/6193/10360/8607/88745/6201/27336/55813/7520/1736/25926/8241/5036/6637/9879/166378/90459/6635/10946/51096/10856/80135/11168/83732/54433/23450/84549/5394/58155/6628/708/55646/128061/6632/55003/84811/4927/6426/11340/23404/5393/57819/2091/6839/81691"
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",272,-0.676966053653736,-2.26122603714747,0.0169491525423729,0.0701841359773371,0.0413746831668406,2451,"tags=56%, list=19%, signal=46%","6732/221092/10992/8559/10250/10181/55015/5356/5411/79084/25766/6431/1655/7375/6627/9967/3550/54883/23020/29890/55692/1659/25804/10180/54496/4928/83443/57060/51690/29896/65109/79171/9444/8161/7536/11066/9416/51163/6429/55234/22913/23658/91746/57461/6633/22794/51691/55280/8449/10658/51634/55596/9785/96764/1653/84844/27339/26121/57703/27238/10594/55696/84991/11157/9343/58517/10465/94104/3312/22827/4691/9092/4116/23517/10772/55147/11338/56949/64783/22938/9129/10262/56339/8487/3185/9775/50628/8899/6629/51645/10492/51574/1660/10419/1665/2483/6636/6631/4686/3190/8175/3183/10291/10084/27336/5935/3187/3192/8241/9128/6637/9879/6635/10946/55110/3191/84950/28960/7072/11168/10657/11100/3189/23450/988/5394/5725/58155/3609/6628/708/9410/55192/6626/6632/26528/6432/84811/494115/4670/6434/6426/6428/6427/6421/220988/3181/27316/10236/3178/57819/10212"
"GO:0000398","mRNA splicing, via spliceosome",272,-0.676966053653736,-2.26122603714747,0.0169491525423729,0.0701841359773371,0.0413746831668406,2451,"tags=56%, list=19%, signal=46%","6732/221092/10992/8559/10250/10181/55015/5356/5411/79084/25766/6431/1655/7375/6627/9967/3550/54883/23020/29890/55692/1659/25804/10180/54496/4928/83443/57060/51690/29896/65109/79171/9444/8161/7536/11066/9416/51163/6429/55234/22913/23658/91746/57461/6633/22794/51691/55280/8449/10658/51634/55596/9785/96764/1653/84844/27339/26121/57703/27238/10594/55696/84991/11157/9343/58517/10465/94104/3312/22827/4691/9092/4116/23517/10772/55147/11338/56949/64783/22938/9129/10262/56339/8487/3185/9775/50628/8899/6629/51645/10492/51574/1660/10419/1665/2483/6636/6631/4686/3190/8175/3183/10291/10084/27336/5935/3187/3192/8241/9128/6637/9879/6635/10946/55110/3191/84950/28960/7072/11168/10657/11100/3189/23450/988/5394/5725/58155/3609/6628/708/9410/55192/6626/6632/26528/6432/84811/494115/4670/6434/6426/6428/6427/6421/220988/3181/27316/10236/3178/57819/10212"
"GO:0000375","RNA splicing, via transesterification reactions",276,-0.675693871780239,-2.24778511280179,0.0169491525423729,0.0701841359773371,0.0413746831668406,2451,"tags=55%, list=19%, signal=46%","6732/221092/10992/8559/10250/10181/55015/5356/5411/79084/25766/6431/1655/7375/6627/9967/3550/54883/23020/29890/55692/1659/25804/10180/54496/4928/83443/57060/51690/29896/65109/79171/9444/8161/7536/11066/9416/51163/6429/55234/22913/23658/91746/57461/6633/22794/51691/55280/8449/10658/51634/55596/9785/96764/1653/84844/27339/26121/57703/27238/10594/55696/84991/11157/9343/58517/10465/94104/3312/22827/4691/9092/4116/23517/10772/55147/11338/56949/64783/22938/9129/10262/56339/8487/3185/9775/50628/8899/6629/51645/10492/8570/51574/1660/10419/1665/2483/6636/6631/4686/3190/8175/3183/10291/10084/27336/5935/3187/3192/8241/9128/6637/9879/6635/10946/55110/3191/84950/28960/7072/11168/10657/11100/3189/23450/988/5394/5725/58155/3609/6628/708/9410/55192/6626/6632/26528/6432/84811/494115/4670/6434/6426/6428/6427/6421/220988/3181/27316/10236/3178/57819/10212"
"GO:0006282","regulation of DNA repair",215,-0.670793112767242,-2.24459647892153,0.0181818181818182,0.0701841359773371,0.0413746831668406,1575,"tags=37%, list=12%, signal=33%","112869/57162/4361/56943/8295/8091/64769/56893/6188/55671/5591/8464/11143/8089/25913/7334/6603/6419/117143/3276/6944/6597/11284/29117/55719/27097/6602/115004/10459/51377/55183/55193/84126/55578/10445/1660/7155/23028/84250/8607/6599/4968/10856/23347/2271/6598/23450/10155/2521/6502/708/84142/55135/6877/86/165918/7515/8193/142/63979/55010/5111/3146/2187/1663/79000/7913/7398/10635/7468/3014/580/672/8914/5888/2305/55086/10721/5347"
"GO:0071897","DNA biosynthetic process",151,-0.706044053375225,-2.23375743119566,0.0175438596491228,0.0701841359773371,0.0413746831668406,1820,"tags=46%, list=14%, signal=40%","5981/55651/9100/84289/23411/80119/11232/4361/64769/3326/54984/10728/7203/7486/1032/3980/11143/54552/25913/10694/10574/5425/92345/10459/22948/3320/10575/3183/201973/6117/79075/908/7520/1736/3192/7027/54433/6950/65057/54107/5394/10576/55135/78995/10714/167227/5982/3178/5111/286826/63922/6240/5985/5426/3184/7298/5422/7398/3978/5983/5424/9768/5984/7083/51514/3082/10721/5427/1063/890"
"GO:0008380","RNA splicing",408,-0.637568368774212,-2.23310683091931,0.0161290322580645,0.0701841359773371,0.0413746831668406,2854,"tags=55%, list=22%, signal=44%","7307/23759/55660/51503/79622/5976/25929/22985/4154/79228/9716/9584/10081/10474/8882/79833/51493/8233/2648/8850/10283/6100/984/8563/84321/80145/80324/11129/55702/6732/221092/10992/8559/10250/10181/55015/5356/6880/5411/79084/25766/6431/1655/7375/6627/2334/9967/3550/54883/56970/23020/29890/55692/1659/25804/3188/10180/3958/54496/4928/84881/83443/9295/57060/154007/51690/29896/65109/64863/79171/9444/54517/728642/51637/91603/5511/55131/8161/7536/11066/9416/51163/6429/55234/22913/92906/23658/91746/112869/57461/6633/22794/56943/51691/8295/6207/55280/8449/10658/51634/55596/9785/10915/23435/8148/96764/1653/84844/27339/26121/8464/57703/284695/27238/10594/55696/84991/23076/11157/9984/9343/58517/10465/94104/3312/22827/4691/117143/57805/9092/3276/4116/23517/10772/55119/4904/55147/1196/11338/56949/64783/22938/9129/27097/10262/56339/8487/3185/9775/50628/8899/55578/6629/51645/10492/8570/51574/1660/10419/1665/2483/6636/283742/6631/4686/3190/8175/3183/10291/10084/10137/27336/5935/3187/3192/8241/9128/6637/9879/6635/10946/8458/55110/3191/84950/28960/7072/11168/10657/11100/3189/23450/988/5394/5725/2521/58155/3609/6628/708/4841/9410/55192/6626/6632/26528/6432/84811/494115/10189/4670/6434/6426/6428/6427/6421/220988/3181/27316/10236/55796/3178/57819/10212"
"GO:1902749","regulation of cell cycle G2/M phase transition",109,-0.740063334252153,-2.22320031792134,0.0208333333333333,0.0701841359773371,0.0413746831668406,559,"tags=29%, list=4%, signal=28%","5889/22976/84142/11073/5087/7465/90381/80174/5569/6240/29980/994/1017/8317/580/672/993/9928/983/6790/26271/4998/51514/990/641/891/63967/995/1063/5347/79915/9212"
"GO:2000779","regulation of double-strand break repair",137,-0.70054459196015,-2.21931395379659,0.0163934426229508,0.0701841359773371,0.0413746831668406,1630,"tags=47%, list=12%, signal=42%","116028/6118/9274/9643/55257/60/10902/23411/55929/57162/4361/8295/8091/64769/56893/55671/5591/8089/25913/7334/6603/6419/3276/6944/6597/11284/29117/55719/6602/115004/10459/55183/55193/84126/7155/23028/84250/8607/6599/4968/10856/23347/2271/6598/2521/6502/708/55135/86/8193/142/63979/55010/2187/1663/79000/7913/10635/7468/8914/5888/2305/55086/10721/5347"
"GO:0006397","mRNA processing",438,-0.624213938093681,-2.20425328720071,0.0169491525423729,0.0701841359773371,0.0413746831668406,2983,"tags=57%, list=23%, signal=46%","51340/2332/64852/27079/23091/1153/27258/10914/7307/51585/23759/55660/51503/79622/170506/5976/25929/22985/4154/79228/1477/9716/9584/55149/9924/26995/8882/79833/8233/10283/984/8563/84321/80145/80324/11129/55702/9667/8732/6732/1479/221092/11044/10992/87178/55421/8559/10250/10949/5566/10181/55015/5356/63935/5411/57680/79084/246175/25766/6431/22803/1655/7375/6627/2334/9967/3550/83448/54883/23020/29890/55692/1659/25804/10180/3958/54496/4928/84881/83443/23283/9295/57060/154007/51690/29896/65109/79171/9444/54517/728642/91603/54931/5511/55339/55131/90806/8161/7536/11066/29894/9416/51163/6429/8106/55234/22913/123169/92906/23658/91746/57461/6633/22794/51691/56931/55280/79869/79811/8449/10658/51634/55596/9238/9785/8189/10915/23435/96764/1653/51692/285367/84844/27339/26121/54623/57703/284695/27238/10594/55696/84991/23076/11157/9984/9343/58517/10465/94104/1478/53981/3312/22827/4691/57805/9092/4116/23517/6294/10772/55119/4904/55147/11338/56949/11052/64783/22938/9129/10262/7884/56339/8487/3185/9775/50628/8899/6629/51645/10492/8570/51574/1660/10419/1665/2483/6636/6631/4686/3190/8175/3183/10291/10084/27336/5935/3187/3192/8241/9128/6637/9879/6635/10946/8458/55110/51593/3191/84950/28960/7072/11168/10657/11100/3189/23450/988/5394/5725/58155/3609/6628/708/4841/9410/55192/6626/11051/6632/26528/6432/84811/494115/10189/4670/6434/6426/6428/6427/6421/220988/3181/27316/10236/55796/3178/57819/10212/580"
